Order Date,Year,Month,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin,Customer Name,Segment
2014-09-08,2014,9,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,-2.5500000000000003,Becky Martin,Consumer
2014-09-08,2014,9,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,0.0625,Becky Martin,Consumer
2014-08-05,2014,8,West,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,9.8418,0.4699999999999999,Chad Sievert,Consumer
2014-08-05,2014,8,West,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,0.48000000000000004,Chad Sievert,Consumer
2014-08-05,2014,8,West,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,0.0625,Chad Sievert,Consumer
2014-09-14,2014,9,Central,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12,-2.5,Jennifer Braxton,Corporate
2014-09-14,2014,9,Central,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,0.32499999999999996,Jennifer Braxton,Corporate
2017-04-21,2017,4,Central,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,-2.5,Shirley Jackson,Consumer
2015-11-21,2015,11,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,-0.028571428571428567,Joel Eaton,Consumer
2015-11-21,2015,11,East,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,-0.2375,Joel Eaton,Consumer
2015-12-15,2015,12,East,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.4104,0.43000000000000005,Jim Kriz,Home Office
2014-12-05,2014,12,Central,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,0.075,David Kendrick,Corporate
2014-12-05,2014,12,Central,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,0.18749999999999997,David Kendrick,Corporate
2014-11-19,2014,11,South,Technology,Phones,AT&T TR1909W,503.96,4,0.0,131.0296,0.26,Robert Marley,Home Office
2014-11-19,2014,11,South,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986,0.28,Robert Marley,Home Office
2014-11-19,2014,11,South,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,0.25,Robert Marley,Home Office
2016-11-28,2016,11,East,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,0.48,Sally Knutson,Consumer
2014-08-26,2014,8,West,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984,0.13,Frank Merwin,Home Office
2016-07-16,2016,7,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,0.1,Alice McCarthy,Corporate
2016-07-16,2016,7,Central,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,0.3125,Alice McCarthy,Corporate
2015-10-12,2015,10,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392,0.125,Mark Packer,Home Office
2015-10-12,2015,10,East,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.0928,0.27999999999999997,Mark Packer,Home Office
2015-10-12,2015,10,East,Office Supplies,Paper,Xerox 205,51.84,8,0.0,24.8832,0.4799999999999999,Mark Packer,Home Office
2015-10-12,2015,10,East,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.9764,0.075,Mark Packer,Home Office
2015-10-12,2015,10,East,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0.0,6.567,0.33,Mark Packer,Home Office
2015-10-31,2015,10,West,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0.0,6.7116,0.47000000000000003,Mary Zewe,Corporate
2014-03-21,2014,3,East,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,0.16249999999999998,Cassandra Brandow,Consumer
2014-03-21,2014,3,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,0.26249999999999996,Cassandra Brandow,Consumer
2017-11-06,2017,11,East,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.0276,0.26,Valerie Mitchum,Home Office
2017-07-06,2017,7,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.2586,-0.7666666666666666,Fred Hopkins,Corporate
2017-07-06,2017,7,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.8203,0.36249999999999993,Fred Hopkins,Corporate
2017-06-24,2017,6,East,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,0.3125,Maria Bertelson,Consumer
2014-08-03,2014,8,West,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,-0.74,Bruce Stewart,Consumer
2014-08-03,2014,8,West,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,0.11249999999999999,Bruce Stewart,Consumer
2017-12-17,2017,12,Central,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,-2.6999999999999997,Logan Currie,Consumer
2017-06-03,2017,6,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712,0.275,Heather Kirkland,Corporate
2017-12-09,2017,12,West,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,0.1,Laurel Elliston,Consumer
2017-12-01,2017,12,Central,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744,0.06999999999999999,Joseph Holt,Consumer
2017-12-01,2017,12,Central,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,0.27,Joseph Holt,Consumer
2017-12-01,2017,12,Central,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,0.47000000000000003,Joseph Holt,Consumer
2017-12-01,2017,12,Central,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099,0.31000000000000005,Joseph Holt,Consumer
2017-12-01,2017,12,Central,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796,0.04000000000000001,Joseph Holt,Consumer
2015-02-09,2015,2,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5,0.3125,Michael Stewart,Corporate
2015-01-02,2015,1,East,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88,0.37500000000000006,Victoria Wilson,Corporate
2015-01-02,2015,1,East,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323,-0.54,Victoria Wilson,Corporate
2015-01-02,2015,1,East,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.6958,-0.23333333333333334,Victoria Wilson,Corporate
2015-01-02,2015,1,East,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4,-0.7999999999999999,Victoria Wilson,Corporate
2015-01-02,2015,1,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.4792,0.049999999999999996,Victoria Wilson,Corporate
2016-10-28,2016,10,West,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568,0.27999999999999997,Jonathan Howell,Consumer
2016-10-28,2016,10,West,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,0.07500000000000001,Jonathan Howell,Consumer
2015-12-24,2015,12,East,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,0.325,Joni Blumstein,Consumer
2015-12-24,2015,12,East,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,0.3625,Joni Blumstein,Consumer
2015-12-24,2015,12,East,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,-0.7,Joni Blumstein,Consumer
2015-12-24,2015,12,East,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,0.26250000000000007,Joni Blumstein,Consumer
2015-12-24,2015,12,East,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904,-0.8,Joni Blumstein,Consumer
2015-12-24,2015,12,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168,0.1,Joni Blumstein,Consumer
2015-08-09,2015,8,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968,0.43999999999999995,David Smith,Corporate
2015-08-09,2015,8,Central,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5,0.0,136.939,0.21999999999999997,David Smith,Corporate
2015-08-09,2015,8,Central,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1,0.0,0.2198,0.01,David Smith,Corporate
2015-02-28,2015,2,South,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,-0.175,Valerie Dominguez,Consumer
2015-02-28,2015,2,South,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.8408,0.1125,Valerie Dominguez,Consumer
2014-09-13,2014,9,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432,-0.6666666666666667,Erin Ashbrook,Corporate
2017-04-07,2017,4,South,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048,-0.43636363636363634,Christopher Schild,Home Office
2017-04-07,2017,4,South,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3,0.45,-248.2458,-0.39999999999999997,Christopher Schild,Home Office
2017-04-07,2017,4,South,Office Supplies,Binders,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552,-0.6666666666666666,Christopher Schild,Home Office
2017-04-07,2017,4,South,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0,0.0,Christopher Schild,Home Office
2017-04-07,2017,4,South,Technology,Accessories,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,-0.0125,Christopher Schild,Home Office
2017-11-12,2017,11,West,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0.0,4.752,0.44999999999999996,David Bremer,Corporate
2016-06-04,2016,6,Central,Office Supplies,Paper,Xerox 1957,25.92,5,0.2,9.396,0.3625,Ken Lonsdale,Consumer
2016-06-04,2016,6,Central,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728,-0.85,Ken Lonsdale,Consumer
2016-06-04,2016,6,Central,Furniture,Furnishings,Staple-based wall hangings,11.688,3,0.6,-4.6752,-0.4,Ken Lonsdale,Consumer
2016-06-04,2016,6,Central,Technology,Phones,PureGear Roll-On Screen Protector,31.984,2,0.2,11.1944,0.35,Ken Lonsdale,Consumer
2016-06-04,2016,6,Central,Furniture,Tables,KI Conference Tables,177.225,5,0.5,-120.513,-0.68,Ken Lonsdale,Consumer
2016-06-04,2016,6,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.8308,-0.7000000000000001,Ken Lonsdale,Consumer
2016-06-04,2016,6,Central,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,0.16249999999999998,Ken Lonsdale,Consumer
2014-06-01,2014,6,Central,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2001.86,7,0.0,580.5394,0.29000000000000004,Dianna Wilson,Home Office
2014-06-01,2014,6,Central,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,2,0.0,41.68,0.25,Dianna Wilson,Home Office
2014-06-01,2014,6,Central,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0.0,23.94,0.5,Dianna Wilson,Home Office
2014-06-01,2014,6,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0.0,496.0725,0.33,Dianna Wilson,Home Office
2014-06-01,2014,6,Central,Office Supplies,Paper,Xerox 205,25.92,4,0.0,12.4416,0.4799999999999999,Dianna Wilson,Home Office
2016-12-10,2016,12,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.1372,0.08750000000000001,Logan Haushalter,Consumer
2016-09-11,2016,9,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.5767,0.47000000000000003,Kelly Collister,Consumer
2016-09-11,2016,9,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.37,13,0.0,636.0003,0.19000000000000003,Kelly Collister,Consumer
2016-12-10,2016,12,East,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0.0,22.5624,0.28,Delfina Latchford,Consumer
2016-12-10,2016,12,East,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0.0,162.864,0.45,Delfina Latchford,Consumer
2015-11-28,2015,11,Central,Furniture,Furnishings,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.4924,-0.7000000000000001,Dan Reichenbach,Corporate
2015-11-28,2015,11,Central,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.5624,-0.23750000000000002,Dan Reichenbach,Corporate
2015-11-28,2015,11,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044,0.07499999999999998,Dan Reichenbach,Corporate
2015-11-28,2015,11,Central,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.6916,0.08750000000000001,Dan Reichenbach,Corporate
2017-12-01,2017,12,East,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0.0,6.9258,0.33999999999999997,Craig Carreira,Consumer
2017-12-01,2017,12,East,Office Supplies,Storage,Safco Industrial Shelving,221.55,3,0.0,6.6465,0.029999999999999995,Craig Carreira,Consumer
2017-12-01,2017,12,East,Office Supplies,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.132,0.35,Craig Carreira,Consumer
2017-06-08,2017,6,Central,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466,-2.75,Dorris liebe,Corporate
2014-09-19,2014,9,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997,-0.16666666666666669,Sean Braxton,Corporate
2014-09-19,2014,9,Central,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.9958,-0.09999999999999999,Sean Braxton,Corporate
2016-06-06,2016,6,Central,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.7196,0.08750000000000001,Roy Collins,Consumer
2015-11-10,2015,11,West,Technology,Accessories,Microsoft Sculpt Comfort Mouse,79.9,2,0.0,35.156,0.43999999999999995,Alan Hwang,Consumer
2017-06-16,2017,6,South,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.7304,0.3375,Claudia Bergmann,Corporate
2016-01-22,2016,1,East,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0.0,0.3024,0.04,Paul Gonzalez,Consumer
2017-12-09,2017,12,East,Office Supplies,Storage,Safco Commercial Shelving,37.208,1,0.2,-7.4416,-0.2,Christine Abelman,Corporate
2017-12-09,2017,12,East,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591,0.375,Christine Abelman,Corporate
2017-12-28,2017,12,West,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.4936,0.29,Kristen Hastings,Corporate
2015-07-30,2015,7,West,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0.0,92.3692,0.44,Helen Andreada,Consumer
2015-07-30,2015,7,West,Furniture,Furnishings,Regeneration Desk Collection,5.28,3,0.0,2.3232,0.43999999999999995,Helen Andreada,Consumer
2015-07-30,2015,7,West,Office Supplies,Binders,Presstex Flexible Ring Binders,10.92,3,0.2,4.095,0.375,Helen Andreada,Consumer
2017-09-16,2017,9,West,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0.0,4.0572,0.45999999999999996,Barry Blumstein,Corporate
2017-09-16,2017,9,West,Office Supplies,Art,Newell 330,5.98,1,0.0,1.5548,0.25999999999999995,Barry Blumstein,Corporate
2017-10-13,2017,10,East,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768,0.35000000000000003,Andrew Gjertsen,Corporate
2017-10-13,2017,10,East,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.9072,0.325,Andrew Gjertsen,Corporate
2017-10-13,2017,10,East,Office Supplies,Storage,Eldon Simplefile Box Office,59.712,6,0.2,5.9712,0.09999999999999999,Andrew Gjertsen,Corporate
2017-10-13,2017,10,East,Office Supplies,Labels,Avery 489,24.84,3,0.2,8.694,0.35000000000000003,Andrew Gjertsen,Corporate
2015-09-26,2015,9,Central,Office Supplies,Binders,Round Ring Binders,2.08,5,0.8,-3.432,-1.65,Steven Cartwright,Consumer
2015-09-26,2015,9,Central,Technology,Phones,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11,0.33749999999999997,Steven Cartwright,Consumer
2015-11-02,2015,11,West,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942,0.05,Jas O'Carroll,Consumer
2015-09-26,2015,9,West,Office Supplies,Paper,Easy-staple paper,141.76,5,0.2,47.844,0.3375,Tracy Blumstein,Consumer
2015-09-26,2015,9,West,Technology,Accessories,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96,0.19999999999999998,Tracy Blumstein,Consumer
2015-09-26,2015,9,West,Office Supplies,Paper,Xerox 216,31.104,6,0.2,10.8864,0.35000000000000003,Tracy Blumstein,Consumer
2016-12-18,2016,12,South,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372,-0.6666666666666667,Alan Haines,Corporate
2016-12-18,2016,12,South,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316,0.125,Alan Haines,Corporate
2016-12-18,2016,12,South,Office Supplies,Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.3145,-0.2125,Alan Haines,Corporate
2016-11-20,2016,11,East,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836,0.35000000000000003,Nick Zandusky,Home Office
2016-11-20,2016,11,East,Office Supplies,Labels,Avery 512,18.496,8,0.2,6.2424,0.3375,Nick Zandusky,Home Office
2016-11-20,2016,11,East,Technology,Accessories,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.3966,0.2125,Nick Zandusky,Home Office
2016-11-20,2016,11,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.7032,-0.56,Nick Zandusky,Home Office
2014-12-26,2014,12,West,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592,0.2625,Kelly Lampkin,Corporate
2014-12-26,2014,12,West,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.1558,0.0875,Kelly Lampkin,Corporate
2014-12-26,2014,12,West,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,218.352,3,0.2,-24.5646,-0.11249999999999999,Kelly Lampkin,Corporate
2014-12-26,2014,12,West,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88,-0.8,Kelly Lampkin,Corporate
2014-12-26,2014,12,West,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",27.552,3,0.2,9.2988,0.3375,Kelly Lampkin,Corporate
2016-10-28,2016,10,East,Office Supplies,Paper,Xerox 223,32.4,5,0.0,15.552,0.48,Jonathan Doherty,Corporate
2016-10-28,2016,10,East,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",1082.48,8,0.0,10.8248,0.01,Jonathan Doherty,Corporate
2016-10-28,2016,10,East,Office Supplies,Paper,Xerox 1939,56.91,3,0.0,27.3168,0.48000000000000004,Jonathan Doherty,Corporate
2016-10-28,2016,10,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,4,0.0,38.024,0.49000000000000005,Jonathan Doherty,Corporate
2016-10-28,2016,10,East,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,14.28,1,0.0,6.5688,0.4600000000000001,Jonathan Doherty,Corporate
2017-11-19,2017,11,Central,Furniture,Tables,BPI Conference Tables,219.075,3,0.5,-131.445,-0.6,Jonathan Howell,Consumer
2015-05-04,2015,5,East,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0.0,12.864,0.48000000000000004,Alan Schoenberger,Corporate
2014-12-30,2014,12,Central,Office Supplies,Art,Newell 350,9.84,3,0.0,2.8536,0.29000000000000004,Ken Brennan,Corporate
2014-06-01,2014,6,East,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0.0,20.9208,0.46,Corey Roper,Home Office
2014-06-01,2014,6,East,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,289.2,6,0.0,83.868,0.29,Corey Roper,Home Office
